e398		 BNE (0xd0) 		 A:bb P:27
e39a		 CPX (0xe0) 		 A:bb P:27
e39c		 BEQ (0xf0) 		 A:bb P:27
e3a2		 BIT (0x24) ZeroPage(1)=255		 A:bb P:e5
e3a4		 SEC (0x38) 		 A:bb P:e5
e3a5		 LDA (0xa9) 		 A:44 P:65
e3a7		 LDX (0xa2) 		 A:44 P:67
e3a9		 STA (0x9d) 		 A:44 P:67
e3ac		 LDA (0xad) Absolute(1587)=68		 A:44 P:65
e3af		 BCC (0x90) 		 A:44 P:65
e3b1		 CMP (0xc9) 		 A:44 P:67
e3b3		 BNE (0xd0) 		 A:44 P:67
e3b5		 BVC (0x50) 		 A:44 P:67
e3b7		 CLC (0x18) 		 A:44 P:66
e3b8		 CLV (0xB8) 		 A:44 P:26
e3b9		 LDA (0xa9) 		 A:99 P:a4
e3bb		 LDX (0xa2) 		 A:99 P:a4
e3bd		 STA (0x9d) 		 A:99 P:a4
e3c0		 LDA (0xad) Absolute(1541)=153		 A:99 P:a4
e3c3		 BCS (0xb0) 		 A:99 P:a4
e3c5		 CMP (0xc9) 		 A:99 P:27
e3c7		 BNE (0xd0) 		 A:99 P:27
e3c9		 BVC (0x50) 		 A:99 P:27
e3cf		 LDY (0xa0) 		 A:99 P:25
e3d1		 LDX (0xa2) 		 A:99 P:25
e3d3		 JSR (0x20) 		 A:99 P:25
f990		 LDX (0xa2) 		 A:99 P:25
f992		 LDA (0xa9) 		 A:ff P:a5
f994		 STA (0x85) 		 A:ff P:a5
f996		 NOP (0xea) 		 A:ff P:a5
f997		 BIT (0x24) ZeroPage(1)=255		 A:ff P:e5
f999		 SEC (0x38) 		 A:ff P:e5
f99a		 LDA (0xa9) 		 A:1 P:65
f99c		 RTS (0x60) 		 A:1 P:65
e3d6		 STA (0x9d) 		 A:1 P:65
e3d9		 LSR (0x5e) AbsoluteX(600,55)=0		 A:1 P:67
e3dc		 LDA (0xbd) AbsoluteX(600,55)=0		 A:0 P:67
e3df		 JSR (0x20) 		 A:0 P:67
f99d		 BCC (0x90) 		 A:0 P:67
f99f		 BNE (0xd0) 		 A:0 P:67
f9a1		 BMI (0x30) 		 A:0 P:67
f9a3		 BVC (0x50) 		 A:0 P:67
f9a5		 CMP (0xc9) 		 A:0 P:67
f9a7		 BNE (0xd0) 		 A:0 P:67
f9a9		 CLV (0xB8) 		 A:0 P:27
f9aa		 LDA (0xa9) 		 A:aa P:a5
f9ac		 RTS (0x60) 		 A:aa P:a5
e3e2		 INY (0xc8) 		 A:aa P:25
e3e3		 STA (0x9d) 		 A:aa P:25
e3e6		 LSR (0x5e) AbsoluteX(600,55)=0		 A:aa P:24
e3e9		 LDA (0xbd) AbsoluteX(600,55)=0		 A:55 P:24
e3ec		 JSR (0x20) 		 A:55 P:24
f9ad		 BCS (0xb0) 		 A:55 P:24
f9af		 BEQ (0xf0) 		 A:55 P:24
f9b1		 BMI (0x30) 		 A:55 P:24
f9b3		 BVS (0x70) 		 A:55 P:24
f9b5		 CMP (0xc9) 		 A:55 P:27
f9b7		 BNE (0xd0) 		 A:55 P:27
f9b9		 RTS (0x60) 		 A:55 P:27
e3ef		 INY (0xc8) 		 A:55 P:25
e3f0		 JSR (0x20) 		 A:55 P:25
f9bd		 BIT (0x24) ZeroPage(1)=255		 A:55 P:e5
f9bf		 SEC (0x38) 		 A:55 P:e5
f9c0		 LDA (0xa9) 		 A:80 P:e5
f9c2		 RTS (0x60) 		 A:80 P:e5
e3f3		 STA (0x9d) 		 A:80 P:e5
e3f6		 ASL (0x1e) AbsoluteX(600,55)=0		 A:80 P:67
e3f9		 LDA (0xbd) AbsoluteX(600,55)=0		 A:0 P:67
e3fc		 JSR (0x20) 		 A:0 P:67
f9c3		 BCC (0x90) 		 A:0 P:67
f9c5		 BNE (0xd0) 		 A:0 P:67
f9c7		 BMI (0x30) 		 A:0 P:67
f9c9		 BVC (0x50) 		 A:0 P:67
f9cb		 CMP (0xc9) 		 A:0 P:67
f9cd		 BNE (0xd0) 		 A:0 P:67
f9cf		 CLV (0xB8) 		 A:0 P:27
f9d0		 LDA (0xa9) 		 A:55 P:25
f9d2		 SEC (0x38) 		 A:55 P:25
f9d3		 RTS (0x60) 		 A:55 P:25
e3ff		 INY (0xc8) 		 A:55 P:25
e400		 STA (0x9d) 		 A:55 P:25
e403		 ASL (0x1e) AbsoluteX(600,55)=0		 A:55 P:a4
e406		 LDA (0xbd) AbsoluteX(600,55)=0		 A:aa P:a4
e409		 JSR (0x20) 		 A:aa P:a4
f9d4		 BCS (0xb0) 		 A:aa P:a4
f9d6		 BEQ (0xf0) 		 A:aa P:a4
f9d8		 BPL (0x10) 		 A:aa P:a4
f9da		 BVS (0x70) 		 A:aa P:a4
f9dc		 CMP (0xc9) 		 A:aa P:27
f9de		 BNE (0xd0) 		 A:aa P:27
f9e0		 RTS (0x60) 		 A:aa P:27
e40c		 INY (0xc8) 		 A:aa P:25
e40d		 JSR (0x20) 		 A:aa P:25
f9e4		 BIT (0x24) ZeroPage(1)=255		 A:aa P:e5
f9e6		 SEC (0x38) 		 A:aa P:e5
f9e7		 LDA (0xa9) 		 A:1 P:65
f9e9		 RTS (0x60) 		 A:1 P:65
e410		 STA (0x9d) 		 A:1 P:65
e413		 ROR (0x7e) AbsoluteX(600,55)=0		 A:1 P:e5
e416		 LDA (0xbd) AbsoluteX(600,55)=0		 A:80 P:e5
e419		 JSR (0x20) 		 A:80 P:e5
f9ea		 BCC (0x90) 		 A:80 P:e5
f9ec		 BEQ (0xf0) 		 A:80 P:e5
f9ee		 BPL (0x10) 		 A:80 P:e5
f9f0		 BVC (0x50) 		 A:80 P:e5
f9f2		 CMP (0xc9) 		 A:80 P:67
f9f4		 BNE (0xd0) 		 A:80 P:67
f9f6		 CLV (0xB8) 		 A:80 P:27
f9f7		 CLC (0x18) 		 A:80 P:26
f9f8		 LDA (0xa9) 		 A:55 P:24
f9fa		 RTS (0x60) 		 A:55 P:24
e41c		 INY (0xc8) 		 A:55 P:24
e41d		 STA (0x9d) 		 A:55 P:24
e420		 ROR (0x7e) AbsoluteX(600,55)=0		 A:55 P:25
e423		 LDA (0xbd) AbsoluteX(600,55)=0		 A:2a P:25
e426		 JSR (0x20) 		 A:2a P:25
f9fb		 BCC (0x90) 		 A:2a P:25
f9fd		 BEQ (0xf0) 		 A:2a P:25
f9ff		 BMI (0x30) 		 A:2a P:25
fa01		 BVS (0x70) 		 A:2a P:25
fa03		 CMP (0xc9) 		 A:2a P:27
fa05		 BNE (0xd0) 		 A:2a P:27
fa07		 RTS (0x60) 		 A:2a P:27
e429		 INY (0xc8) 		 A:2a P:25
e42a		 JSR (0x20) 		 A:2a P:25
fa0a		 BIT (0x24) ZeroPage(1)=255		 A:2a P:e5
fa0c		 SEC (0x38) 		 A:2a P:e5
fa0d		 LDA (0xa9) 		 A:80 P:e5
fa0f		 RTS (0x60) 		 A:80 P:e5
e42d		 STA (0x9d) 		 A:80 P:e5
e430		 ROL (0x3e) AbsoluteX(600,55)=0		 A:80 P:65
e433		 LDA (0xbd) AbsoluteX(600,55)=0		 A:1 P:65
e436		 JSR (0x20) 		 A:1 P:65
fa10		 BCC (0x90) 		 A:1 P:65
fa12		 BEQ (0xf0) 		 A:1 P:65
fa14		 BMI (0x30) 		 A:1 P:65
fa16		 BVC (0x50) 		 A:1 P:65
fa18		 CMP (0xc9) 		 A:1 P:67
fa1a		 BNE (0xd0) 		 A:1 P:67
fa1c		 CLV (0xB8) 		 A:1 P:27
fa1d		 CLC (0x18) 		 A:1 P:26
fa1e		 LDA (0xa9) 		 A:55 P:24
fa20		 RTS (0x60) 		 A:55 P:24
e439		 INY (0xc8) 		 A:55 P:24
e43a		 STA (0x9d) 		 A:55 P:24
e43d		 ROL (0x3e) AbsoluteX(600,55)=0		 A:55 P:a4
e440		 LDA (0xbd) AbsoluteX(600,55)=0		 A:aa P:a4
e443		 JSR (0x20) 		 A:aa P:a4
fa21		 BCS (0xb0) 		 A:aa P:a4
fa23		 BEQ (0xf0) 		 A:aa P:a4
fa25		 BPL (0x10) 		 A:aa P:a4
fa27		 BVS (0x70) 		 A:aa P:a4
fa29		 CMP (0xc9) 		 A:aa P:27
fa2b		 BNE (0xd0) 		 A:aa P:27
fa2d		 RTS (0x60) 		 A:aa P:27
e446		 LDA (0xa9) 		 A:ff P:a5
e448		 STA (0x9d) 		 A:ff P:a5
e44b		 STA (0x85) 		 A:ff P:a5
e44d		 BIT (0x24) ZeroPage(1)=255		 A:ff P:e5
e44f		 SEC (0x38) 		 A:ff P:e5
e450		 INC (0xfe) AbsoluteX(600,55)=0		 A:ff P:67
e453		 BNE (0xd0) 		 A:ff P:67
e455		 BMI (0x30) 		 A:ff P:67
e457		 BVC (0x50) 		 A:ff P:67
e459		 BCC (0x90) 		 A:ff P:67
e45b		 LDA (0xbd) AbsoluteX(600,55)=0		 A:0 P:67
e45e		 CMP (0xc9) 		 A:0 P:67
e460		 BEQ (0xf0) 		 A:0 P:67
e466		 LDA (0xa9) 		 A:7f P:65
e468		 STA (0x9d) 		 A:7f P:65
e46b		 CLV (0xB8) 		 A:7f P:25
e46c		 CLC (0x18) 		 A:7f P:24
e46d		 INC (0xfe) AbsoluteX(600,55)=0		 A:7f P:a4
e470		 BEQ (0xf0) 		 A:7f P:a4
e472		 BPL (0x10) 		 A:7f P:a4
e474		 BVS (0x70) 		 A:7f P:a4
e476		 BCS (0xb0) 		 A:7f P:a4
e478		 LDA (0xbd) AbsoluteX(600,55)=0		 A:80 P:a4
e47b		 CMP (0xc9) 		 A:80 P:27
e47d		 BEQ (0xf0) 		 A:80 P:27
e483		 LDA (0xa9) 		 A:0 P:27
e485		 STA (0x9d) 		 A:0 P:27
e488		 BIT (0x24) ZeroPage(1)=255		 A:0 P:e7
e48a		 SEC (0x38) 		 A:0 P:e7
e48b		 DEC (0xde) AbsoluteX(600,55)=0		 A:0 P:e5
e48e		 BEQ (0xf0) 		 A:0 P:e5
e490		 BPL (0x10) 		 A:0 P:e5
e492		 BVC (0x50) 		 A:0 P:e5
e494		 BCC (0x90) 		 A:0 P:e5
e496		 LDA (0xbd) AbsoluteX(600,55)=0		 A:ff P:e5
e499		 CMP (0xc9) 		 A:ff P:67
e49b		 BEQ (0xf0) 		 A:ff P:67
e4a1		 LDA (0xa9) 		 A:80 P:e5
e4a3		 STA (0x9d) 		 A:80 P:e5
e4a6		 CLV (0xB8) 		 A:80 P:a5
e4a7		 CLC (0x18) 		 A:80 P:a4
e4a8		 DEC (0xde) AbsoluteX(600,55)=0		 A:80 P:24
e4ab		 BEQ (0xf0) 		 A:80 P:24
e4ad		 BMI (0x30) 		 A:80 P:24
e4af		 BVS (0x70) 		 A:80 P:24
e4b1		 BCS (0xb0) 		 A:80 P:24
e4b3		 LDA (0xbd) AbsoluteX(600,55)=0		 A:7f P:24
e4b6		 CMP (0xc9) 		 A:7f P:27
e4b8		 BEQ (0xf0) 		 A:7f P:27
e4be		 LDA (0xa9) 		 A:1 P:25
e4c0		 STA (0x9d) 		 A:1 P:25
e4c3		 DEC (0xde) AbsoluteX(600,55)=0		 A:1 P:27
e4c6		 BEQ (0xf0) 		 A:1 P:27
e4cc		 LDA (0xa9) 		 A:33 P:25
e4ce		 STA (0x8d) 		 A:33 P:25
e4d1		 LDA (0xa9) 		 A:44 P:25
e4d3		 LDY (0xa0) 		 A:44 P:25
e4d5		 LDX (0xa2) 		 A:44 P:27
e4d7		 SEC (0x38) 		 A:44 P:27
e4d8		 BIT (0x24) ZeroPage(1)=255		 A:44 P:e5
e4da		 LDX (0xbe) AbsoluteY(600,78)=0		 A:44 P:65
e4dd		 BCC (0x90) 		 A:44 P:65
e4df		 BVC (0x50) 		 A:44 P:65
e4e1		 BMI (0x30) 		 A:44 P:65
e4e3		 BEQ (0xf0) 		 A:44 P:65
e4e5		 CPX (0xe0) 		 A:44 P:67
e4e7		 BNE (0xd0) 		 A:44 P:67
e4e9		 CPY (0xc0) 		 A:44 P:67
e4eb		 BNE (0xd0) 		 A:44 P:67
e4ed		 CMP (0xc9) 		 A:44 P:67
e4ef		 BEQ (0xf0) 		 A:44 P:67
e4f5		 LDA (0xa9) 		 A:97 P:e5
e4f7		 STA (0x8d) 		 A:97 P:e5
e4fa		 LDA (0xa9) 		 A:47 P:65
e4fc		 LDY (0xa0) 		 A:47 P:e5
e4fe		 LDX (0xa2) 		 A:47 P:67
e500		 CLC (0x18) 		 A:47 P:66
e501		 CLV (0xB8) 		 A:47 P:26
e502		 LDX (0xbe) AbsoluteY(580,ff)=0		 A:47 P:a4
e505		 BCS (0xb0) 		 A:47 P:a4
e507		 BVS (0x70) 		 A:47 P:a4
e509		 BPL (0x10) 		 A:47 P:a4
e50b		 BEQ (0xf0) 		 A:47 P:a4
e50d		 CPX (0xe0) 		 A:47 P:27
e50f		 BNE (0xd0) 		 A:47 P:27
e511		 CPY (0xc0) 		 A:47 P:27
e513		 BNE (0xd0) 		 A:47 P:27
e515		 CMP (0xc9) 		 A:47 P:27
e517		 BEQ (0xf0) 		 A:47 P:27
e51d		 RTS (0x60) 		 A:47 P:27
c62f		 JSR (0x20) 		 A:47 P:27
c6a3		 LDY (0xa0) 		 A:47 P:25
c6a5		 LDA (0xa9) 		 A:ff P:a5
c6a7		 STA (0x85) 		 A:ff P:a5
c6a9		 JSR (0x20) 		 A:ff P:a5
c6b0		 LDA (0xa9) 		 A:ff P:a5
c6b2		 PHA (0x48) 		 A:ff P:a5
c6b3		 LDA (0xa9) 		 A:aa P:a5
c6b5		 BNE (0xd0) 		 A:aa P:a5
c6bc		 PLP (0x28) 		 A:aa P:ef
c6bd		 NOPu (0x04) 		 A:aa P:ef
c6bf		 NOPu (0x44) 		 A:aa P:ef
c6c1		 NOPu (0x64) 		 A:aa P:ef
c6c3		 NOP (0xea) 		 A:aa P:ef
c6c4		 NOP (0xea) 		 A:aa P:ef
c6c5		 NOP (0xea) 		 A:aa P:ef
c6c6		 NOP (0xea) 		 A:aa P:ef
c6c7		 PHP (0x08) 		 A:aa P:ef
c6c8		 PHA (0x48) 		 A:aa P:ef
c6c9		 NOPu (0x0c) 		 A:aa P:ef
c6cc		 NOP (0xea) 		 A:aa P:ef
c6cd		 NOP (0xea) 		 A:aa P:ef
c6ce		 NOP (0xea) 		 A:aa P:ef
c6cf		 NOP (0xea) 		 A:aa P:ef
c6d0		 PHP (0x08) 		 A:aa P:ef
c6d1		 PHA (0x48) 		 A:aa P:ef
c6d2		 NOPu (0x14) 		 A:aa P:ef
c6d4		 NOPu (0x34) 		 A:aa P:ef
c6d6		 NOPu (0x54) 		 A:aa P:ef
c6d8		 NOPu (0x74) 		 A:aa P:ef
c6da		 NOPu (0xd4) 		 A:aa P:ef
c6dc		 NOPu (0xf4) 		 A:aa P:ef
c6de		 NOP (0xea) 		 A:aa P:ef
c6df		 NOP (0xea) 		 A:aa P:ef
c6e0		 NOP (0xea) 		 A:aa P:ef
c6e1		 NOP (0xea) 		 A:aa P:ef
c6e2		 PHP (0x08) 		 A:aa P:ef
c6e3		 PHA (0x48) 		 A:aa P:ef
c6e4		 NOPu (0x1a) 		 A:aa P:ef
c6e5		 NOPu (0x3a) 		 A:aa P:ef
c6e6		 NOPu (0x5a) 		 A:aa P:ef
c6e7		 NOPu (0x7a) 		 A:aa P:ef
c6e8		 NOPu (0xda) 		 A:aa P:ef
c6e9		 NOPu (0xfa) 		 A:aa P:ef
c6ea		 NOPu (0x80) 		 A:aa P:ef
c6ec		 NOP (0xea) 		 A:aa P:ef
c6ed		 NOP (0xea) 		 A:aa P:ef
c6ee		 NOP (0xea) 		 A:aa P:ef
c6ef		 NOP (0xea) 		 A:aa P:ef
c6f0		 PHP (0x08) 		 A:aa P:ef
c6f1		 PHA (0x48) 		 A:aa P:ef
c6f2		 NOPu (0x1c) 		 A:aa P:ef
c6f5		 NOPu (0x3c) 		 A:aa P:ef
c6f8		 NOPu (0x5c) 		 A:aa P:ef
c6fb		 NOPu (0x7c) 		 A:aa P:ef
c6fe		 NOPu (0xdc) 		 A:aa P:ef
c701		 NOPu (0xfc) 		 A:aa P:ef
c704		 NOP (0xea) 		 A:aa P:ef
c705		 NOP (0xea) 		 A:aa P:ef
c706		 NOP (0xea) 		 A:aa P:ef
c707		 NOP (0xea) 		 A:aa P:ef
c708		 PHP (0x08) 		 A:aa P:ef
c709		 PHA (0x48) 		 A:aa P:ef
c70a		 LDX (0xa2) 		 A:aa P:6d
c70c		 PLA (0x68) 		 A:aa P:ed
c70d		 CMP (0xc9) 		 A:aa P:6d
c70f		 BEQ (0xf0) 		 A:aa P:6d
c711		 CMP (0xc9) 		 A:aa P:6f
c713		 BEQ (0xf0) 		 A:aa P:6f
c71b		 PLA (0x68) 		 A:ef P:ed
c71c		 AND (0x29) 		 A:cb P:ed
c71e		 CMP (0xc9) 		 A:cb P:ed
c720		 BEQ (0xf0) 		 A:cb P:ed
c722		 CMP (0xc9) 		 A:cb P:6f
c724		 BEQ (0xf0) 		 A:cb P:6f
c728		 INY (0xc8) 		 A:cb P:6d
c729		 DEX (0xca) 		 A:cb P:6d
c72a		 BNE (0xd0) 		 A:cb P:6d
c70c		 PLA (0x68) 		 A:aa P:ed
c70d		 CMP (0xc9) 		 A:aa P:6d
c70f		 BEQ (0xf0) 		 A:aa P:6d
c711		 CMP (0xc9) 		 A:aa P:6f
c713		 BEQ (0xf0) 		 A:aa P:6f
c71b		 PLA (0x68) 		 A:ef P:ed
c71c		 AND (0x29) 		 A:cb P:ed
c71e		 CMP (0xc9) 		 A:cb P:ed
c720		 BEQ (0xf0) 		 A:cb P:ed
c722		 CMP (0xc9) 		 A:cb P:6f
c724		 BEQ (0xf0) 		 A:cb P:6f
c728		 INY (0xc8) 		 A:cb P:6d
c729		 DEX (0xca) 		 A:cb P:6d
c72a		 BNE (0xd0) 		 A:cb P:6d
c70c		 PLA (0x68) 		 A:aa P:ed
c70d		 CMP (0xc9) 		 A:aa P:6d
c70f		 BEQ (0xf0) 		 A:aa P:6d
c711		 CMP (0xc9) 		 A:aa P:6f
c713		 BEQ (0xf0) 		 A:aa P:6f
c71b		 PLA (0x68) 		 A:ef P:ed
c71c		 AND (0x29) 		 A:cb P:ed
c71e		 CMP (0xc9) 		 A:cb P:ed
c720		 BEQ (0xf0) 		 A:cb P:ed
c722		 CMP (0xc9) 		 A:cb P:6f
c724		 BEQ (0xf0) 		 A:cb P:6f
c728		 INY (0xc8) 		 A:cb P:6d
c729		 DEX (0xca) 		 A:cb P:6d
c72a		 BNE (0xd0) 		 A:cb P:6d
c70c		 PLA (0x68) 		 A:aa P:ed
c70d		 CMP (0xc9) 		 A:aa P:6d
c70f		 BEQ (0xf0) 		 A:aa P:6d
c711		 CMP (0xc9) 		 A:aa P:6f
c713		 BEQ (0xf0) 		 A:aa P:6f
c71b		 PLA (0x68) 		 A:ef P:ed
c71c		 AND (0x29) 		 A:cb P:ed
c71e		 CMP (0xc9) 		 A:cb P:ed
c720		 BEQ (0xf0) 		 A:cb P:ed
c722		 CMP (0xc9) 		 A:cb P:6f
c724		 BEQ (0xf0) 		 A:cb P:6f
c728		 INY (0xc8) 		 A:cb P:6d
c729		 DEX (0xca) 		 A:cb P:6d
c72a		 BNE (0xd0) 		 A:cb P:6d
c70c		 PLA (0x68) 		 A:aa P:ed
c70d		 CMP (0xc9) 		 A:aa P:6d
c70f		 BEQ (0xf0) 		 A:aa P:6d
c711		 CMP (0xc9) 		 A:aa P:6f
c713		 BEQ (0xf0) 		 A:aa P:6f
c71b		 PLA (0x68) 		 A:ef P:ed
c71c		 AND (0x29) 		 A:cb P:ed
c71e		 CMP (0xc9) 		 A:cb P:ed
c720		 BEQ (0xf0) 		 A:cb P:ed
c722		 CMP (0xc9) 		 A:cb P:6f
c724		 BEQ (0xf0) 		 A:cb P:6f
c728		 INY (0xc8) 		 A:cb P:6d
c729		 DEX (0xca) 		 A:cb P:6f
c72a		 BNE (0xd0) 		 A:cb P:6f
c72c		 RTS (0x60) 		 A:cb P:6f
c6ac		 JSR (0x20) 		 A:cb P:6f
c6b7		 LDA (0xa9) 		 A:34 P:6d
c6b9		 PHA (0x48) 		 A:34 P:6d
c6ba		 LDA (0xa9) 		 A:55 P:6d
c6bc		 PLP (0x28) 		 A:55 P:24
c6bd		 NOPu (0x04) 		 A:55 P:24
c6bf		 NOPu (0x44) 		 A:55 P:24
c6c1		 NOPu (0x64) 		 A:55 P:24
c6c3		 NOP (0xea) 		 A:55 P:24
c6c4		 NOP (0xea) 		 A:55 P:24
c6c5		 NOP (0xea) 		 A:55 P:24
c6c6		 NOP (0xea) 		 A:55 P:24
c6c7		 PHP (0x08) 		 A:55 P:24
c6c8		 PHA (0x48) 		 A:55 P:24
c6c9		 NOPu (0x0c) 		 A:55 P:24
c6cc		 NOP (0xea) 		 A:55 P:24
c6cd		 NOP (0xea) 		 A:55 P:24
c6ce		 NOP (0xea) 		 A:55 P:24
c6cf		 NOP (0xea) 		 A:55 P:24
c6d0		 PHP (0x08) 		 A:55 P:24
c6d1		 PHA (0x48) 		 A:55 P:24
c6d2		 NOPu (0x14) 		 A:55 P:24
c6d4		 NOPu (0x34) 		 A:55 P:24
c6d6		 NOPu (0x54) 		 A:55 P:24
c6d8		 NOPu (0x74) 		 A:55 P:24
c6da		 NOPu (0xd4) 		 A:55 P:24
c6dc		 NOPu (0xf4) 		 A:55 P:24
c6de		 NOP (0xea) 		 A:55 P:24
c6df		 NOP (0xea) 		 A:55 P:24
c6e0		 NOP (0xea) 		 A:55 P:24
c6e1		 NOP (0xea) 		 A:55 P:24
c6e2		 PHP (0x08) 		 A:55 P:24
c6e3		 PHA (0x48) 		 A:55 P:24
c6e4		 NOPu (0x1a) 		 A:55 P:24
c6e5		 NOPu (0x3a) 		 A:55 P:24
c6e6		 NOPu (0x5a) 		 A:55 P:24
c6e7		 NOPu (0x7a) 		 A:55 P:24
c6e8		 NOPu (0xda) 		 A:55 P:24
c6e9		 NOPu (0xfa) 		 A:55 P:24
c6ea		 NOPu (0x80) 		 A:55 P:24
c6ec		 NOP (0xea) 		 A:55 P:24
c6ed		 NOP (0xea) 		 A:55 P:24
c6ee		 NOP (0xea) 		 A:55 P:24
c6ef		 NOP (0xea) 		 A:55 P:24
c6f0		 PHP (0x08) 		 A:55 P:24
c6f1		 PHA (0x48) 		 A:55 P:24
c6f2		 NOPu (0x1c) 		 A:55 P:24
c6f5		 NOPu (0x3c) 		 A:55 P:24
c6f8		 NOPu (0x5c) 		 A:55 P:24
c6fb		 NOPu (0x7c) 		 A:55 P:24
c6fe		 NOPu (0xdc) 		 A:55 P:24
c701		 NOPu (0xfc) 		 A:55 P:24
c704		 NOP (0xea) 		 A:55 P:24
c705		 NOP (0xea) 		 A:55 P:24
c706		 NOP (0xea) 		 A:55 P:24
c707		 NOP (0xea) 		 A:55 P:24
c708		 PHP (0x08) 		 A:55 P:24
c709		 PHA (0x48) 		 A:55 P:24
c70a		 LDX (0xa2) 		 A:55 P:24
c70c		 PLA (0x68) 		 A:55 P:24
c70d		 CMP (0xc9) 		 A:55 P:27
c70f		 BEQ (0xf0) 		 A:55 P:27
c71b		 PLA (0x68) 		 A:24 P:25
c71c		 AND (0x29) 		 A:0 P:27
c71e		 CMP (0xc9) 		 A:0 P:27
c720		 BEQ (0xf0) 		 A:0 P:27
c728		 INY (0xc8) 		 A:0 P:25
c729		 DEX (0xca) 		 A:0 P:25
c72a		 BNE (0xd0) 		 A:0 P:25
c70c		 PLA (0x68) 		 A:55 P:25
c70d		 CMP (0xc9) 		 A:55 P:27
c70f		 BEQ (0xf0) 		 A:55 P:27
c71b		 PLA (0x68) 		 A:24 P:25
c71c		 AND (0x29) 		 A:0 P:27
c71e		 CMP (0xc9) 		 A:0 P:27
c720		 BEQ (0xf0) 		 A:0 P:27
c728		 INY (0xc8) 		 A:0 P:25
c729		 DEX (0xca) 		 A:0 P:25
c72a		 BNE (0xd0) 		 A:0 P:25
c70c		 PLA (0x68) 		 A:55 P:25
c70d		 CMP (0xc9) 		 A:55 P:27
c70f		 BEQ (0xf0) 		 A:55 P:27
c71b		 PLA (0x68) 		 A:24 P:25
c71c		 AND (0x29) 		 A:0 P:27
c71e		 CMP (0xc9) 		 A:0 P:27
c720		 BEQ (0xf0) 		 A:0 P:27
c728		 INY (0xc8) 		 A:0 P:25
c729		 DEX (0xca) 		 A:0 P:25
c72a		 BNE (0xd0) 		 A:0 P:25
c70c		 PLA (0x68) 		 A:55 P:25
c70d		 CMP (0xc9) 		 A:55 P:27
c70f		 BEQ (0xf0) 		 A:55 P:27
c71b		 PLA (0x68) 		 A:24 P:25
c71c		 AND (0x29) 		 A:0 P:27
c71e		 CMP (0xc9) 		 A:0 P:27
c720		 BEQ (0xf0) 		 A:0 P:27
c728		 INY (0xc8) 		 A:0 P:25
c729		 DEX (0xca) 		 A:0 P:25
c72a		 BNE (0xd0) 		 A:0 P:25
c70c		 PLA (0x68) 		 A:55 P:25
c70d		 CMP (0xc9) 		 A:55 P:27
c70f		 BEQ (0xf0) 		 A:55 P:27
c71b		 PLA (0x68) 		 A:24 P:25
c71c		 AND (0x29) 		 A:0 P:27
c71e		 CMP (0xc9) 		 A:0 P:27
c720		 BEQ (0xf0) 		 A:0 P:27
c728		 INY (0xc8) 		 A:0 P:25
c729		 DEX (0xca) 		 A:0 P:27
c72a		 BNE (0xd0) 		 A:0 P:27
c72c		 RTS (0x60) 		 A:0 P:27
c6af		 RTS (0x60) 		 A:0 P:27
c632		 JSR (0x20) 		 A:0 P:27
e51e		 LDA (0xa9) 		 A:55 P:25
e520		 STA (0x8d) 		 A:55 P:25
e523		 LDA (0xa9) 		 A:aa P:a5
e525		 STA (0x8d) 		 A:aa P:a5
e528		 LDA (0xa9) 		 A:80 P:a5
e52a		 STA (0x85) 		 A:80 P:a5
e52c		 LDA (0xa9) 		 A:5 P:25
e52e		 STA (0x85) 		 A:5 P:25
e530		 LDA (0xa9) 		 A:32 P:25
e532		 STA (0x85) 		 A:32 P:25
e534		 LDA (0xa9) 		 A:4 P:25
e536		 STA (0x85) 		 A:4 P:25
e538		 LDX (0xa2) 		 A:4 P:25
e53a		 LDY (0xa0) 		 A:4 P:25
e53c		 LDA (0xa9) 		 A:ff P:a5
e53e		 STA (0x85) 		 A:ff P:a5
e540		 BIT (0x24) ZeroPage(1)=255		 A:ff P:e5
e542		 SEC (0x38) 		 A:ff P:e5
e543		 LDA (0xa9) 		 A:0 P:67
e545		 LAXu (0xa3) (40,X) = 43 = 580 = 55		 A:55 P:65
e547		 NOP (0xea) 		 A:55 P:65
e548		 NOP (0xea) 		 A:55 P:65
e549		 NOP (0xea) 		 A:55 P:65
e54a		 NOP (0xea) 		 A:55 P:65
e54b		 BEQ (0xf0) 		 A:55 P:65
e54d		 BMI (0x30) 		 A:55 P:65
e54f		 BVC (0x50) 		 A:55 P:65
e551		 BCC (0x90) 		 A:55 P:65
e553		 CMP (0xc9) 		 A:55 P:67
e555		 BNE (0xd0) 		 A:55 P:67
e557		 CPX (0xe0) 		 A:55 P:67
e559		 BNE (0xd0) 		 A:55 P:67
e55b		 CPY (0xc0) 		 A:55 P:67
e55d		 BEQ (0xf0) 		 A:55 P:67
e563		 LDX (0xa2) 		 A:55 P:65
e565		 LDY (0xa0) 		 A:55 P:65
e567		 CLV (0xB8) 		 A:55 P:25
e568		 CLC (0x18) 		 A:55 P:24
e569		 LDA (0xa9) 		 A:0 P:26
e56b		 LAXu (0xa3) (40,X) = 45 = 432 = aa		 A:aa P:a4
e56d		 NOP (0xea) 		 A:aa P:a4
e56e		 NOP (0xea) 		 A:aa P:a4
e56f		 NOP (0xea) 		 A:aa P:a4
e570		 NOP (0xea) 		 A:aa P:a4
